2014,5,16,235,38,0,107
2014,5,17,240,34,0,128
2014,5,18,244,34,0,125
2014,5,19,249,37,0,94
2014,5,20,250,37,0,109
2014,5,21,252,40,0,120
2014,5,22,246,41,0,117
2014,5,23,252,36,0,125
2014,5,24,259,39,0,113
2014,5,25,264,42,0,114
2014,5,26,263,43,0,115
2014,5,27,251,50,32700,69
2014,5,28,246,58,9,87
2014,5,29,265,42,0,116
2014,5,30,270,40,0,105
2014,5,31,262,42,0,113
2014,6,1,264,43,0,108
2014,6,2,267,44,0,113
2014,6,3,275,41,0,122
2014,6,4,274,39,0,107
2014,6,5,267,45,0,47
2014,6,6,241,58,32700,33
2014,6,7,190,85,162,0
2014,6,8,211,82,270,36
2014,6,9,238,65,2,63
2014,6,10,233,63,6,41
2014,6,11,193,83,337,0
2014,6,12,215,71,2,0
2014,6,13,209,74,4,4
2014,6,14,217,75,52,59
2014,6,15,230,68,2,61
2014,6,16,203,82,17,28
2014,6,17,185,79,170,0
2014,6,18,209,79,60,45
2014,6,19,214,79,48,42
2014,6,20,226,67,2,22
2014,6,21,234,64,4,30
2014,6,22,235,64,0,24
2014,6,23,244,61,1,58
2014,6,24,242,65,1,92
2014,6,25,230,70,0,53
2014,6,26,240,64,2,69
2014,6,27,245,60,8,43
2014,6,28,224,73,289,0
2014,6,29,196,90,67,0
2014,6,30,210,81,14,20
2014,7,1,217,77,19,52
2014,7,2,210,86,424,0
2014,7,3,224,74,7,29
2014,7,4,219,75,2,31
2014,7,5,237,72,32700,43
2014,7,6,239,73,0,22
2014,7,7,228,77,2,24
2014,7,8,235,74,2,52
2014,7,9,244,65,2,109
2014,7,10,248,62,0,91
2014,7,11,219,78,119,13
2014,7,12,208,87,394,0
2014,7,13,204,82,30,18
2014,7,14,202,87,117,0
2014,7,15,206,82,84,0
2014,7,16,210,84,15,18
2014,7,17,216,80,32700,33
2014,7,18,220,75,8,44
2014,7,19,221,77,130,65
2014,7,20,202,86,294,0
2014,7,21,195,84,44,9
2014,7,22,183,90,198,13
2014,7,23,193,83,10,19
2014,7,24,205,74,0,89
2014,7,25,220,73,1,65
2014,7,26,218,77,1,57
2014,7,27,215,73,1,83
2014,7,28,204,79,89,35
2014,7,29,195,89,134,43
2014,7,30,216,78,0,89
2014,7,31,226,76,0,73
2014,8,1,202,88,61,7
2014,8,2,194,90,179,1
2014,8,3,211,82,147,23
2014,8,4,215,79,0,77
2014,8,5,202,87,158,23
2014,8,6,209,84,4,55
2014,8,7,223,77,67,72
2014,8,8,233,74,0,106
2014,8,9,231,71,0,53
2014,8,10,227,70,0,18
2014,8,11,229,68,0,56
2014,8,12,211,79,25,0
2014,8,13,183,82,244,14
2014,8,14,199,71,0,23
2014,8,15,192,77,0,0
2014,8,16,208,78,0,47
2014,8,17,218,75,0,42
2014,8,18,203,80,125,0
2014,8,19,189,91,259,0
2014,8,20,201,77,0,43
2014,8,21,197,75,0,53
2014,8,22,210,76,0,35
2014,8,23,213,76,32700,19
2014,8,24,190,83,0,0
2014,8,25,185,84,117,0
2014,8,26,194,87,111,13
2014,8,27,207,74,1,47
2014,8,28,208,75,81,64
2014,8,29,197,78,77,11
2014,8,30,196,80,32700,15
2014,8,31,212,72,0,67
2014,9,1,215,72,0,81
2014,9,2,213,74,0,83
2014,9,3,210,78,160,49
2014,9,4,212,75,0,70
2014,9,5,215,77,6,42
2014,9,6,213,79,0,35
2014,9,7,217,72,32700,82
2014,9,8,215,70,0,83
2014,9,9,212,75,35,79
2014,9,10,198,83,184,29
2014,9,11,210,76,0,59
2014,9,12,219,67,0,105
2014,9,13,211,71,0,82
2014,9,14,214,72,32700,63
2014,9,15,226,69,0,96
2014,9,16,213,75,88,68
2014,9,17,178,90,129,0
2014,9,18,175,93,401,0
2014,9,19,197,84,33,29
2014,9,20,193,87,37,0
2014,9,21,197,86,20,0
2014,9,22,180,90,165,0
2014,9,23,196,81,0,25
2014,9,24,170,91,189,0
2014,9,25,171,88,50,11
2014,9,26,187,85,31,29
2014,9,27,198,78,0,42
2014,9,28,205,68,0,105
2014,9,29,201,72,0,77
2014,9,30,192,79,34,57
2014,10,1,198,72,0,86
2014,10,2,180,79,99,37
2014,10,3,192,74,1,88
2014,10,4,186,74,0,53
2014,10,5,179,66,0,76
2014,10,6,159,65,0,71
2014,10,7,157,67,0,97
2014,10,8,166,69,0,96
2014,10,9,175,73,0,94
2014,10,10,186,73,0,78
2014,10,11,190,74,8,59
2014,10,12,189,78,0,53
2014,10,13,156,89,10,0
2014,10,14,159,85,0,10
2014,10,15,176,80,0,44
2014,10,16,185,79,0,66
2014,10,17,188,75,0,78
2014,10,18,187,73,0,68
2014,10,19,169,82,22,14
2014,10,20,178,66,6,94
2014,10,21,161,67,0,106
2014,10,22,161,71,0,99
2014,10,23,173,69,0,69
2014,10,24,168,67,0,92
2014,10,25,159,66,0,88
2014,10,26,158,67,0,90
2014,10,27,155,76,0,34
2014,10,28,153,83,36,0
2014,10,29,133,90,71,14
2014,10,30,147,80,0,60
2014,10,31,166,79,32700,15
2014,11,1,176,70,0,89
2014,11,2,156,69,0,90
2014,11,3,169,71,0,64
2014,11,4,166,74,0,31
2014,11,5,154,76,0,11
2014,11,6,140,85,8,0
2014,11,7,156,79,269,76
2014,11,8,152,75,0,86
2014,11,9,147,66,0,85
2014,11,10,142,70,0,102
2014,11,11,140,74,0,81
2014,11,12,147,73,0,98
2014,11,13,145,73,0,101
2014,11,14,147,70,0,96
2014,11,15,142,60,0,93
2014,11,16,147,74,0,38
2014,11,17,150,76,12,37
2014,11,18,154,73,0,79
2014,11,19,141,75,0,92
2014,11,20,139,72,0,81
2014,11,21,124,67,0,93
2014,11,22,139,61,0,90
2014,11,23,129,64,0,99
2014,11,24,128,58,0,100
2014,11,25,120,60,0,99
2014,11,26,116,63,0,99
2014,11,27,123,57,0,103
2014,11,28,115,61,0,99
2014,11,29,122,56,0,100
2014,11,30,114,60,0,89
2014,12,1,112,68,0,91
2014,12,2,113,67,0,96
2014,12,3,113,69,0,84
2014,12,4,115,77,0,47
2014,12,5,133,75,0,91
2014,12,6,142,59,0,93
2014,12,7,102,69,0,51
2014,12,8,118,71,0,49
2014,12,9,123,68,0,98
2014,12,10,120,69,0,94
2014,12,11,129,65,0,92
2014,12,12,110,72,0,87
2014,12,13,114,74,0,77
2014,12,14,120,67,0,97
2014,12,15,144,57,0,96
2014,12,16,80,77,0,0
2014,12,17,37,92,20,0
2014,12,18,46,91,78,0
2014,12,19,78,74,0,43
2014,12,20,67,77,0,63
2014,12,21,59,75,0,0
2014,12,22,72,74,0,62
2014,12,23,84,69,0,89
2014,12,24,93,67,0,92
2014,12,25,100,68,0,73
2014,12,26,105,70,0,89
2014,12,27,97,69,0,88
2014,12,28,83,71,0,0
2014,12,29,90,73,0,69
2014,12,30,109,66,0,66
2014,12,31,120,67,0,28
2015,1,1,104,82,0,0
2015,1,2,116,76,0,79
2015,1,3,138,69,0,90
2015,1,4,147,63,0,91
2015,1,5,149,61,32700,8
2015,1,6,124,59,0,74
2015,1,7,115,66,0,81
2015,1,8,108,75,19,43
2015,1,9,43,94,839,0
2015,1,10,16,95,117,0
2015,1,11,50,79,1,8
2015,1,12,52,77,0,72
2015,1,13,53,81,0,60
2015,1,14,65,76,0,63
2015,1,15,86,71,0,94
2015,1,16,95,73,0,51
2015,1,17,87,88,32700,0
2015,1,18,73,93,265,0
2015,1,19,36,94,165,0
2015,1,20,83,78,0,66
2015,1,21,84,71,0,71
2015,1,22,91,68,0,74
2015,1,23,115,51,0,97
2015,1,24,122,46,0,98
2015,1,25,111,54,0,98
2015,1,26,109,56,0,98
2015,1,27,119,52,0,97
2015,1,28,139,42,0,101
2015,1,29,134,44,0,99
2015,1,30,121,55,0,91
2015,1,31,133,56,0,53
2015,2,1,94,77,9,43
2015,2,2,106,70,11,71
2015,2,3,109,54,0,95
2015,2,4,108,57,0,95
2015,2,5,115,51,0,96
2015,2,6,109,55,0,96
2015,2,7,113,42,0,78
2015,2,8,94,69,0,56
2015,2,9,113,57,0,98
2015,2,10,127,47,0,101
2015,2,11,124,52,0,78
2015,2,12,112,65,0,95
2015,2,13,108,72,30,84
2015,2,14,105,57,1,90
2015,2,15,108,55,0,106
2015,2,16,101,59,0,67
2015,2,17,105,58,0,104
2015,2,18,110,54,0,99
2015,2,19,125,50,0,92
2015,2,20,128,48,0,81
2015,2,21,123,49,0,103
2015,2,22,146,38,0,102
2015,2,23,149,42,0,107
2015,2,24,152,44,0,107
2015,2,25,158,42,0,108
2015,2,26,168,45,0,102
2015,2,27,180,39,0,105
2015,2,28,180,40,0,107
2015,3,1,175,43,0,106
2015,3,2,197,32,0,100
2015,3,3,184,34,0,109
2015,3,4,186,30,0,92
2015,3,5,175,33,0,110
2015,3,6,163,38,0,110
2015,3,7,181,26,0,109
2015,3,8,175,32,0,110
2015,3,9,179,32,0,107
2015,3,10,179,33,0,110
2015,3,11,189,33,0,104
2015,3,12,189,23,0,112
2015,3,13,175,26,0,110
2015,3,14,197,22,0,101
2015,3,15,192,31,0,107
2015,3,16,196,36,0,110
2015,3,17,207,31,0,102
2015,3,18,196,34,0,112
2015,3,19,192,30,0,108
2015,3,20,185,34,0,113
2015,3,21,176,40,0,108
2015,3,22,185,38,0,108
2015,3,23,190,38,0,94
2015,3,24,165,66,44,24
2015,3,25,136,74,236,72
2015,3,26,148,73,11,61
2015,3,27,149,67,2,44
2015,3,28,161,65,0,87
2015,3,29,176,55,15,71
2015,3,30,178,57,0,112
2015,3,31,194,47,0,76
2015,4,1,197,43,0,76
2015,4,2,185,41,0,73
2015,4,3,173,45,0,87
2015,4,4,181,50,0,60
2015,4,5,185,46,0,43
2015,4,6,167,61,29,68
2015,4,7,176,59,0,69
2015,4,8,189,47,0,87
2015,4,9,191,43,0,65
2015,4,10,177,56,0,90
2015,4,11,180,54,0,66
2015,4,12,129,62,32700,28
2015,4,13,169,50,0,91
2015,4,14,187,51,0,66
2015,4,15,213,43,0,111
2015,4,16,208,45,0,99
2015,4,17,225,34,0,95
2015,4,18,204,45,0,73
2015,4,19,195,52,7,57
2015,4,20,202,44,0,123
2015,4,21,198,48,32700,90
2015,4,22,163,67,6,56
2015,4,23,168,70,5,50
2015,4,24,175,60,0,85
2015,4,25,170,69,1,18
2015,4,26,168,75,12,7
2015,4,27,171,69,2,58
2015,4,28,182,54,0,81
2015,4,29,176,56,0,81
2015,4,30,198,45,0,100
2015,5,1,207,40,0,124
2015,5,2,214,38,0,124
2015,5,3,228,36,0,125
2015,5,4,228,35,0,120
2015,5,5,228,32,0,121
2015,5,6,229,32,0,122
2015,5,7,231,32,0,114
2015,5,8,228,32,0,101
2015,5,9,193,57,0,56
2015,5,10,208,49,0,122
2015,5,11,224,44,0,113
2015,5,12,241,40,0,101
2015,5,13,241,41,0,117
2015,5,14,234,43,0,121
2015,5,15,229,47,2,25
2015,5,16,229,55,0,74
2015,5,17,244,43,0,99
2015,5,18,246,42,0,82
2015,5,19,231,51,32700,27
2015,5,20,226,59,1,33
2015,5,21,208,74,18,20
2015,5,22,212,78,21,38
2015,5,23,215,66,0,74
2015,5,24,234,49,0,116
2015,5,25,237,44,0,119
2015,5,26,245,42,0,125
2015,5,27,241,46,0,119
2015,5,28,239,44,0,122
2015,5,29,252,40,0,117
2015,5,30,251,45,32700,118
2015,5,31,247,46,0,112
2015,6,1,243,45,0,112
2015,6,2,254,42,0,118
2015,6,3,257,44,0,119
2015,6,4,263,47,0,99
2015,6,5,252,54,10,79
2015,6,6,252,49,0,116
2015,6,7,248,47,0,116
2015,6,8,245,53,0,53
2015,6,9,249,51,0,63
2015,6,10,243,49,0,63
2015,6,11,196,74,208,0
2015,6,12,199,80,89,29
2015,6,13,210,71,32700,20
2015,6,14,228,61,32700,72
2015,6,15,228,63,0,98
2015,6,16,220,67,0,61
2015,6,17,229,63,0,56
2015,6,18,227,66,3,69
2015,6,19,218,77,112,47
2015,6,20,248,57,32700,113
2015,6,21,238,62,40,62
2015,6,22,243,66,20,94
2015,6,23,254,54,0,123
2015,6,24,259,53,0,115
2015,6,25,245,63,97,71
2015,6,26,235,68,0,71
2015,6,27,232,66,0,106
2015,6,28,244,58,32700,96
2015,6,29,243,56,0,92
2015,6,30,243,56,0,69
