7.0,141.0,71.0,0.0,100.0
15.0,136.0,64.0,0.0,104.0
2.0,138.0,68.0,0.0,104.0
11.0,139.0,62.0,0.0,107.0
2.0,93.0,67.0,0.0,92.0
4.0,97.0,59.0,0.0,92.0
6.0,94.0,76.0,0.0,76.0
4.0,102.0,67.0,0.0,88.0
10.0,77.0,77.0,0.0,38.0
7.0,88.0,75.0,0.0,44.0
2.0,75.0,76.0,0.0,62.0
4.0,88.0,73.0,0.0,63.0
2.0,69.0,73.0,0.0,82.0
3.0,71.0,74.0,0.0,81.0
2.0,39.0,74.0,0.0,69.0
8.0,54.0,76.0,0.0,46.0
4.0,26.0,76.0,0.0,52.0
11.0,26.0,76.0,0.0,57.0
7.0,15.0,80.0,50.0,0.0
8.0,21.0,81.0,0.0,59.0
7.0,96.0,77.0,32700.0,39.0
9.0,60.0,87.0,51.0,0.0
16.0,100.0,56.0,0.0,93.0
7.0,100.0,66.0,0.0,76.0
6.0,113.0,71.0,0.0,31.0
4.0,109.0,60.0,0.0,40.0
11.0,120.0,62.0,0.0,91.0
10.0,105.0,72.0,0.0,70.0
10.0,113.0,73.0,0.0,59.0
4.0,106.0,75.0,0.0,57.0
12.0,102.0,80.0,0.0,57.0
9.0,108.0,75.0,0.0,67.0
13.0,101.0,81.0,6.0,30.0
15.0,96.0,86.0,0.0,43.0
10.0,102.0,82.0,12.0,0.0
2.0,113.0,56.0,0.0,100.0
1.0,124.0,48.0,0.0,100.0
4.0,124.0,47.0,0.0,97.0
6.0,118.0,43.0,0.0,99.0
3.0,124.0,62.0,0.0,98.0
9.0,123.0,60.0,0.0,100.0
2.0,126.0,51.0,0.0,100.0
9.0,125.0,54.0,0.0,100.0
5.0,66.0,75.0,0.0,72.0
7.0,92.0,69.0,0.0,89.0
3.0,41.0,87.0,28.0,0.0
7.0,39.0,80.0,0.0,64.0
4.0,71.0,84.0,32700.0,0.0
3.0,79.0,77.0,0.0,78.0
4.0,100.0,67.0,0.0,99.0
4.0,91.0,64.0,0.0,92.0
7.0,68.0,75.0,0.0,42.0
9.0,95.0,75.0,0.0,81.0
3.0,94.0,56.0,32700.0,71.0
3.0,71.0,72.0,0.0,48.0
3.0,109.0,55.0,0.0,96.0
6.0,109.0,44.0,0.0,98.0
6.0,92.0,55.0,0.0,94.0
6.0,95.0,63.0,0.0,94.0
10.0,111.0,51.0,0.0,97.0
6.0,111.0,45.0,0.0,96.0
6.0,79.0,65.0,0.0,92.0
4.0,96.0,64.0,0.0,97.0
6.0,112.0,51.0,0.0,96.0
10.0,101.0,50.0,0.0,96.0
15.0,91.0,57.0,0.0,91.0
4.0,167.0,38.0,0.0,101.0
14.0,147.0,42.0,0.0,100.0
10.0,163.0,33.0,0.0,97.0
8.0,173.0,39.0,0.0,83.0
9.0,159.0,40.0,0.0,99.0
6.0,146.0,39.0,0.0,99.0
4.0,154.0,45.0,0.0,102.0
12.0,93.0,69.0,0.0,89.0
4.0,128.0,56.0,0.0,98.0
13.0,117.0,72.0,93.0,75.0
12.0,74.0,66.0,6.0,74.0
6.0,166.0,38.0,0.0,61.0
6.0,144.0,58.0,7.0,0.0
7.0,128.0,44.0,0.0,103.0
13.0,148.0,39.0,0.0,93.0
6.0,148.0,33.0,0.0,75.0
11.0,140.0,35.0,0.0,85.0
4.0,135.0,38.0,0.0,40.0
2.0,126.0,42.0,0.0,86.0
1.0,136.0,41.0,0.0,92.0
7.0,140.0,37.0,0.0,90.0
9.0,146.0,36.0,0.0,103.0
4.0,139.0,34.0,0.0,103.0
2.0,117.0,45.0,0.0,104.0
4.0,138.0,36.0,0.0,105.0
6.0,129.0,31.0,0.0,103.0
4.0,121.0,38.0,0.0,102.0
3.0,134.0,33.0,0.0,103.0
5.0,215.0,32.0,0.0,93.0
11.0,205.0,31.0,0.0,69.0
14.0,188.0,44.0,0.0,93.0
2.0,186.0,47.0,0.0,48.0
9.0,162.0,46.0,0.0,63.0
6.0,171.0,47.0,0.0,89.0
7.0,131.0,69.0,31.0,61.0
11.0,155.0,48.0,0.0,100.0
9.0,128.0,63.0,14.0,43.0
4.0,138.0,71.0,32700.0,71.0
21.0,156.0,44.0,32700.0,66.0
5.0,145.0,51.0,32700.0,68.0
13.0,203.0,28.0,0.0,92.0
6.0,196.0,31.0,0.0,100.0
4.0,189.0,29.0,0.0,99.0
2.0,180.0,31.0,0.0,103.0
2.0,160.0,39.0,0.0,25.0
16.0,167.0,37.0,0.0,89.0
7.0,162.0,40.0,0.0,103.0
13.0,179.0,31.0,0.0,99.0
10.0,168.0,31.0,0.0,87.0
4.0,154.0,43.0,0.0,18.0
4.0,158.0,39.0,0.0,96.0
9.0,156.0,34.0,0.0,99.0
7.0,159.0,49.0,32700.0,68.0
7.0,152.0,46.0,0.0,94.0
5.0,173.0,36.0,0.0,106.0
9.0,169.0,44.0,0.0,61.0
11.0,171.0,36.0,0.0,85.0
15.0,180.0,31.0,0.0,103.0
5.0,173.0,36.0,0.0,102.0
4.0,199.0,50.0,32700.0,94.0
12.0,219.0,40.0,0.0,80.0
4.0,208.0,45.0,0.0,71.0
13.0,233.0,30.0,0.0,97.0
8.0,223.0,32.0,0.0,104.0
11.0,242.0,23.0,0.0,108.0
13.0,235.0,23.0,0.0,104.0
13.0,238.0,31.0,0.0,115.0
5.0,246.0,27.0,0.0,110.0
4.0,236.0,30.0,0.0,117.0
11.0,247.0,28.0,0.0,111.0
17.0,227.0,29.0,0.0,110.0
13.0,236.0,28.0,0.0,117.0
5.0,220.0,27.0,0.0,100.0
11.0,216.0,27.0,0.0,116.0
10.0,208.0,29.0,0.0,107.0
5.0,219.0,26.0,0.0,107.0
10.0,215.0,32.0,0.0,112.0
8.0,216.0,25.0,0.0,104.0
10.0,204.0,44.0,0.0,111.0
15.0,214.0,37.0,0.0,113.0
18.0,190.0,49.0,32700.0,44.0
7.0,191.0,52.0,32700.0,78.0
12.0,160.0,59.0,0.0,102.0
11.0,183.0,49.0,0.0,86.0
13.0,172.0,39.0,0.0,57.0
7.0,143.0,65.0,43.0,13.0
12.0,158.0,55.0,27.0,88.0
8.0,175.0,37.0,0.0,81.0
11.0,193.0,38.0,32700.0,30.0
48.0,270.0,40.0,0.0,105.0
9.0,262.0,42.0,0.0,113.0
13.0,246.0,58.0,9.0,87.0
14.0,265.0,42.0,0.0,116.0
9.0,263.0,43.0,0.0,115.0
12.0,251.0,50.0,32700.0,69.0
10.0,259.0,39.0,0.0,113.0
10.0,264.0,42.0,0.0,114.0
9.0,246.0,41.0,0.0,117.0
13.0,252.0,36.0,0.0,125.0
18.0,250.0,37.0,0.0,109.0
11.0,252.0,40.0,0.0,120.0
10.0,244.0,34.0,0.0,125.0
14.0,249.0,37.0,0.0,94.0
16.0,235.0,38.0,0.0,107.0
12.0,240.0,34.0,0.0,128.0
9.0,238.0,42.0,0.0,119.0
15.0,244.0,38.0,0.0,111.0
9.0,217.0,51.0,0.0,63.0
23.0,230.0,45.0,0.0,125.0
15.0,213.0,53.0,0.0,44.0
3.0,218.0,49.0,0.0,80.0
14.0,191.0,51.0,0.0,61.0
10.0,193.0,57.0,0.0,40.0
7.0,173.0,71.0,0.0,44.0
6.0,189.0,57.0,0.0,57.0
10.0,177.0,65.0,32.0,51.0
14.0,141.0,80.0,95.0,0.0
10.0,216.0,52.0,0.0,82.0
4.0,194.0,64.0,32700.0,59.0
18.0,220.0,48.0,0.0,100.0
9.0,210.0,81.0,14.0,20.0
8.0,224.0,73.0,289.0,0.0
13.0,196.0,90.0,67.0,0.0
12.0,240.0,64.0,2.0,69.0
10.0,245.0,60.0,8.0,43.0
14.0,242.0,65.0,1.0,92.0
15.0,230.0,70.0,0.0,53.0
5.0,235.0,64.0,0.0,24.0
17.0,244.0,61.0,1.0,58.0
8.0,226.0,67.0,2.0,22.0
18.0,234.0,64.0,4.0,30.0
11.0,209.0,79.0,60.0,45.0
9.0,214.0,79.0,48.0,42.0
12.0,203.0,82.0,17.0,28.0
13.0,185.0,79.0,170.0,0.0
38.0,217.0,75.0,52.0,59.0
7.0,230.0,68.0,2.0,61.0
15.0,215.0,71.0,2.0,0.0
13.0,209.0,74.0,4.0,4.0
9.0,233.0,63.0,6.0,41.0
18.0,193.0,83.0,337.0,0.0
10.0,211.0,82.0,270.0,36.0
10.0,238.0,65.0,2.0,63.0
11.0,241.0,58.0,32700.0,33.0
9.0,190.0,85.0,162.0,0.0
19.0,274.0,39.0,0.0,107.0
10.0,267.0,45.0,0.0,47.0
11.0,267.0,44.0,0.0,113.0
23.0,275.0,41.0,0.0,122.0
14.0,264.0,43.0,0.0,108.0
12.0,216.0,78.0,0.0,89.0
12.0,226.0,76.0,0.0,73.0
8.0,204.0,79.0,89.0,35.0
17.0,195.0,89.0,134.0,43.0
8.0,218.0,77.0,1.0,57.0
13.0,215.0,73.0,1.0,83.0
13.0,205.0,74.0,0.0,89.0
19.0,220.0,73.0,1.0,65.0
12.0,183.0,90.0,198.0,13.0
15.0,193.0,83.0,10.0,19.0
7.0,202.0,86.0,294.0,0.0
4.0,195.0,84.0,44.0,9.0
14.0,220.0,75.0,8.0,44.0
8.0,221.0,77.0,130.0,65.0
10.0,210.0,84.0,15.0,18.0
11.0,216.0,80.0,32700.0,33.0
12.0,202.0,87.0,117.0,0.0
6.0,206.0,82.0,84.0,0.0
15.0,208.0,87.0,394.0,0.0
10.0,204.0,82.0,30.0,18.0
9.0,248.0,62.0,0.0,91.0
12.0,219.0,78.0,119.0,13.0
15.0,235.0,74.0,2.0,52.0
11.0,244.0,65.0,2.0,109.0
16.0,239.0,73.0,0.0,22.0
25.0,228.0,77.0,2.0,24.0
21.0,219.0,75.0,2.0,31.0
11.0,237.0,72.0,32700.0,43.0
16.0,210.0,86.0,424.0,0.0
10.0,224.0,74.0,7.0,29.0
2.0,217.0,77.0,19.0,52.0
12.0,196.0,80.0,32700.0,15.0
6.0,212.0,72.0,0.0,67.0
14.0,208.0,75.0,81.0,64.0
7.0,197.0,78.0,77.0,11.0
11.0,194.0,87.0,111.0,13.0
8.0,207.0,74.0,1.0,47.0
7.0,190.0,83.0,0.0,0.0
5.0,185.0,84.0,117.0,0.0
12.0,210.0,76.0,0.0,35.0
8.0,213.0,76.0,32700.0,19.0
7.0,201.0,77.0,0.0,43.0
20.0,197.0,75.0,0.0,53.0
10.0,203.0,80.0,125.0,0.0
9.0,189.0,91.0,259.0,0.0
6.0,208.0,78.0,0.0,47.0
13.0,218.0,75.0,0.0,42.0
7.0,199.0,71.0,0.0,23.0
13.0,192.0,77.0,0.0,0.0
10.0,211.0,79.0,25.0,0.0
7.0,183.0,82.0,244.0,14.0
5.0,227.0,70.0,0.0,18.0
19.0,229.0,68.0,0.0,56.0
7.0,233.0,74.0,0.0,106.0
6.0,231.0,71.0,0.0,53.0
15.0,209.0,84.0,4.0,55.0
4.0,223.0,77.0,67.0,72.0
14.0,215.0,79.0,0.0,77.0
28.0,202.0,87.0,158.0,23.0
9.0,194.0,90.0,179.0,1.0
10.0,211.0,82.0,147.0,23.0
12.0,202.0,88.0,61.0,7.0
7.0,192.0,79.0,34.0,57.0
7.0,205.0,68.0,0.0,105.0
11.0,201.0,72.0,0.0,77.0
7.0,187.0,85.0,31.0,29.0
11.0,198.0,78.0,0.0,42.0
5.0,170.0,91.0,189.0,0.0
21.0,171.0,88.0,50.0,11.0
10.0,180.0,90.0,165.0,0.0
13.0,196.0,81.0,0.0,25.0
5.0,193.0,87.0,37.0,0.0
9.0,197.0,86.0,20.0,0.0
5.0,175.0,93.0,401.0,0.0
10.0,197.0,84.0,33.0,29.0
9.0,213.0,75.0,88.0,68.0
16.0,178.0,90.0,129.0,0.0
6.0,214.0,72.0,32700.0,63.0
6.0,226.0,69.0,0.0,96.0
6.0,219.0,67.0,0.0,105.0
13.0,211.0,71.0,0.0,82.0
13.0,198.0,83.0,184.0,29.0
13.0,210.0,76.0,0.0,59.0
9.0,215.0,70.0,0.0,83.0
18.0,212.0,75.0,35.0,79.0
9.0,213.0,79.0,0.0,35.0
12.0,217.0,72.0,32700.0,82.0
12.0,212.0,75.0,0.0,70.0
20.0,215.0,77.0,6.0,42.0
7.0,213.0,74.0,0.0,83.0
9.0,210.0,78.0,160.0,49.0
7.0,215.0,72.0,0.0,81.0
6.0,147.0,80.0,0.0,60.0
3.0,166.0,79.0,32700.0,15.0
13.0,153.0,83.0,36.0,0.0
8.0,133.0,90.0,71.0,14.0
7.0,158.0,67.0,0.0,90.0
9.0,155.0,76.0,0.0,34.0
7.0,168.0,67.0,0.0,92.0
5.0,159.0,66.0,0.0,88.0
11.0,161.0,71.0,0.0,99.0
6.0,173.0,69.0,0.0,69.0
9.0,178.0,66.0,6.0,94.0
11.0,161.0,67.0,0.0,106.0
5.0,187.0,73.0,0.0,68.0
6.0,169.0,82.0,22.0,14.0
9.0,185.0,79.0,0.0,66.0
6.0,188.0,75.0,0.0,78.0
11.0,159.0,85.0,0.0,10.0
10.0,176.0,80.0,0.0,44.0
2.0,189.0,78.0,0.0,53.0
15.0,156.0,89.0,10.0,0.0
13.0,186.0,73.0,0.0,78.0
14.0,190.0,74.0,8.0,59.0
5.0,166.0,69.0,0.0,96.0
13.0,175.0,73.0,0.0,94.0
6.0,159.0,65.0,0.0,71.0
5.0,157.0,67.0,0.0,97.0
17.0,186.0,74.0,0.0,53.0
9.0,179.0,66.0,0.0,76.0
6.0,180.0,79.0,99.0,37.0
14.0,192.0,74.0,1.0,88.0
8.0,198.0,72.0,0.0,86.0
10.0,114.0,60.0,0.0,89.0
18.0,115.0,61.0,0.0,99.0
4.0,122.0,56.0,0.0,100.0
10.0,116.0,63.0,0.0,99.0
13.0,123.0,57.0,0.0,103.0
5.0,128.0,58.0,0.0,100.0
8.0,120.0,60.0,0.0,99.0
6.0,139.0,61.0,0.0,90.0
7.0,129.0,64.0,0.0,99.0
6.0,139.0,72.0,0.0,81.0
3.0,124.0,67.0,0.0,93.0
14.0,154.0,73.0,0.0,79.0
5.0,141.0,75.0,0.0,92.0
5.0,147.0,74.0,0.0,38.0
7.0,150.0,76.0,12.0,37.0
9.0,147.0,70.0,0.0,96.0
14.0,142.0,60.0,0.0,93.0
12.0,147.0,73.0,0.0,98.0
8.0,145.0,73.0,0.0,101.0
5.0,142.0,70.0,0.0,102.0
8.0,140.0,74.0,0.0,81.0
10.0,152.0,75.0,0.0,86.0
6.0,147.0,66.0,0.0,85.0
12.0,140.0,85.0,8.0,0.0
8.0,156.0,79.0,269.0,76.0
7.0,166.0,74.0,0.0,31.0
10.0,154.0,76.0,0.0,11.0
8.0,156.0,69.0,0.0,90.0
21.0,169.0,71.0,0.0,64.0
8.0,176.0,70.0,0.0,89.0
6.0,109.0,66.0,0.0,66.0
2.0,120.0,67.0,0.0,28.0
12.0,83.0,71.0,0.0,0.0
3.0,90.0,73.0,0.0,69.0
17.0,105.0,70.0,0.0,89.0
8.0,97.0,69.0,0.0,88.0
7.0,93.0,67.0,0.0,92.0
12.0,100.0,68.0,0.0,73.0
13.0,72.0,74.0,0.0,62.0
11.0,84.0,69.0,0.0,89.0
10.0,67.0,77.0,0.0,63.0
6.0,59.0,75.0,0.0,0.0
12.0,46.0,91.0,78.0,0.0
9.0,78.0,74.0,0.0,43.0
8.0,80.0,77.0,0.0,0.0
8.0,37.0,92.0,20.0,0.0
23.0,120.0,67.0,0.0,97.0
7.0,144.0,57.0,0.0,96.0
11.0,110.0,72.0,0.0,87.0
17.0,114.0,74.0,0.0,77.0
7.0,120.0,69.0,0.0,94.0
10.0,129.0,65.0,0.0,92.0
9.0,118.0,71.0,0.0,49.0
8.0,123.0,68.0,0.0,98.0
8.0,142.0,59.0,0.0,93.0
7.0,102.0,69.0,0.0,51.0
8.0,115.0,77.0,0.0,47.0
11.0,133.0,75.0,0.0,91.0
11.0,113.0,67.0,0.0,96.0
13.0,113.0,69.0,0.0,84.0
15.0,112.0,68.0,0.0,91.0
10.0,121.0,55.0,0.0,91.0
8.0,133.0,56.0,0.0,53.0
22.0,139.0,42.0,0.0,101.0
8.0,134.0,44.0,0.0,99.0
3.0,109.0,56.0,0.0,98.0
23.0,119.0,52.0,0.0,97.0
7.0,122.0,46.0,0.0,98.0
4.0,111.0,54.0,0.0,98.0
10.0,91.0,68.0,0.0,74.0
10.0,115.0,51.0,0.0,97.0
15.0,83.0,78.0,0.0,66.0
6.0,84.0,71.0,0.0,71.0
17.0,73.0,93.0,265.0,0.0
13.0,36.0,94.0,165.0,0.0
9.0,95.0,73.0,0.0,51.0
8.0,87.0,88.0,32700.0,0.0
12.0,65.0,76.0,0.0,63.0
19.0,86.0,71.0,0.0,94.0
9.0,52.0,77.0,0.0,72.0
8.0,53.0,81.0,0.0,60.0
4.0,16.0,95.0,117.0,0.0
6.0,50.0,79.0,1.0,8.0
7.0,108.0,75.0,19.0,43.0
7.0,43.0,94.0,839.0,0.0
7.0,124.0,59.0,0.0,74.0
10.0,115.0,66.0,0.0,81.0
9.0,147.0,63.0,0.0,91.0
4.0,149.0,61.0,32700.0,8.0
8.0,116.0,76.0,0.0,79.0
12.0,138.0,69.0,0.0,90.0
7.0,104.0,82.0,0.0,0.0
18.0,180.0,40.0,0.0,107.0
6.0,168.0,45.0,0.0,102.0
21.0,180.0,39.0,0.0,105.0
10.0,152.0,44.0,0.0,107.0
7.0,158.0,42.0,0.0,108.0
1.0,146.0,38.0,0.0,102.0
2.0,149.0,42.0,0.0,107.0
1.0,128.0,48.0,0.0,81.0
8.0,123.0,49.0,0.0,103.0
4.0,110.0,54.0,0.0,99.0
2.0,125.0,50.0,0.0,92.0
2.0,101.0,59.0,0.0,67.0
3.0,105.0,58.0,0.0,104.0
7.0,105.0,57.0,1.0,90.0
18.0,108.0,55.0,0.0,106.0
6.0,112.0,65.0,0.0,95.0
9.0,108.0,72.0,30.0,84.0
4.0,127.0,47.0,0.0,101.0
18.0,124.0,52.0,0.0,78.0
8.0,94.0,69.0,0.0,56.0
12.0,113.0,57.0,0.0,98.0
13.0,109.0,55.0,0.0,96.0
9.0,113.0,42.0,0.0,78.0
10.0,108.0,57.0,0.0,95.0
6.0,115.0,51.0,0.0,96.0
12.0,106.0,70.0,11.0,71.0
14.0,109.0,54.0,0.0,95.0
13.0,94.0,77.0,9.0,43.0
10.0,178.0,57.0,0.0,112.0
15.0,194.0,47.0,0.0,76.0
6.0,161.0,65.0,0.0,87.0
9.0,176.0,55.0,15.0,71.0
33.0,148.0,73.0,11.0,61.0
9.0,149.0,67.0,2.0,44.0
8.0,165.0,66.0,44.0,24.0
19.0,136.0,74.0,236.0,72.0
21.0,185.0,38.0,0.0,108.0
25.0,190.0,38.0,0.0,94.0
8.0,185.0,34.0,0.0,113.0
16.0,176.0,40.0,0.0,108.0
17.0,196.0,34.0,0.0,112.0
22.0,192.0,30.0,0.0,108.0
7.0,196.0,36.0,0.0,110.0
5.0,207.0,31.0,0.0,102.0
11.0,197.0,22.0,0.0,101.0
8.0,192.0,31.0,0.0,107.0
13.0,189.0,23.0,0.0,112.0
8.0,175.0,26.0,0.0,110.0
13.0,179.0,33.0,0.0,110.0
9.0,189.0,33.0,0.0,104.0
21.0,175.0,32.0,0.0,110.0
14.0,179.0,32.0,0.0,107.0
19.0,163.0,38.0,0.0,110.0
10.0,181.0,26.0,0.0,109.0
10.0,186.0,30.0,0.0,92.0
12.0,175.0,33.0,0.0,110.0
10.0,197.0,32.0,0.0,100.0
10.0,184.0,34.0,0.0,109.0
12.0,175.0,43.0,0.0,106.0
9.0,198.0,45.0,0.0,100.0
27.0,182.0,54.0,0.0,81.0
8.0,176.0,56.0,0.0,81.0
6.0,168.0,75.0,12.0,7.0
13.0,171.0,69.0,2.0,58.0
19.0,175.0,60.0,0.0,85.0
5.0,170.0,69.0,1.0,18.0
15.0,163.0,67.0,6.0,56.0
21.0,168.0,70.0,5.0,50.0
10.0,202.0,44.0,0.0,123.0
22.0,198.0,48.0,32700.0,90.0
13.0,204.0,45.0,0.0,73.0
23.0,195.0,52.0,7.0,57.0
12.0,208.0,45.0,0.0,99.0
18.0,225.0,34.0,0.0,95.0
43.0,187.0,51.0,0.0,66.0
19.0,213.0,43.0,0.0,111.0
20.0,129.0,62.0,32700.0,28.0
